,Time,Power cooling,Pcooling,Ti,To,Condensator,Tr,Airflow,Pserver
70439,2019-06-22T22:49:42+02:00,4150.0,23300.0,18.4,21.4,4.0,22.62,665.0,1829.0
70440,2019-06-22T22:49:43+02:00,4155.0,23300.0,18.4,21.4,4.0,22.75,665.0,1927.0
70441,2019-06-22T22:49:44+02:00,4152.0,23300.0,18.1,21.4,4.0,22.75,665.0,1876.0
70442,2019-06-22T22:49:45+02:00,4164.0,23300.0,,21.3,4.0,22.75,665.0,1879.0
70443,2019-06-22T22:49:46+02:00,4166.0,23300.0,17.9,21.3,4.0,22.75,665.0,1870.0
70444,2019-06-22T22:49:47+02:00,4176.0,23300.0,17.9,21.3,4.0,22.75,665.0,1852.0
70445,2019-06-22T22:49:48+02:00,4174.0,,17.7,21.3,4.0,22.75,,1787.0
70446,2019-06-22T22:49:49+02:00,4182.0,23300.0,17.7,,4.0,22.75,665.0,1799.0
70447,2019-06-22T22:49:50+02:00,4199.0,23300.0,17.4,21.3,4.0,22.62,665.0,1798.0
70448,2019-06-22T22:49:51+02:00,4202.0,23300.0,17.4,21.3,4.0,22.75,665.0,1804.0
70449,2019-06-22T22:49:52+02:00,4209.0,23300.0,17.2,21.3,4.0,22.75,665.0,1867.0
70450,2019-06-22T22:49:53+02:00,4218.0,23300.0,,21.3,4.0,22.75,665.0,1826.0
70451,2019-06-22T22:49:54+02:00,4227.0,23300.0,17.1,21.3,4.0,22.75,665.0,1855.0
70452,2019-06-22T22:49:55+02:00,4236.0,,17.1,21.3,4.0,22.75,,1918.0
70453,2019-06-22T22:49:56+02:00,4247.0,23300.0,16.8,,4.0,22.75,665.0,1859.0
70454,2019-06-22T22:49:57+02:00,4258.0,23300.0,16.8,21.3,4.0,22.75,665.0,1906.0
70455,2019-06-22T22:49:58+02:00,4269.0,23300.0,16.7,21.2,4.0,22.75,665.0,1828.0
70456,2019-06-22T22:49:59+02:00,4279.0,23300.0,16.5,21.2,4.0,22.75,665.0,1839.0
70457,2019-06-22T22:50:00+02:00,4292.0,23300.0,,21.2,,22.75,665.0,1868.0
70458,2019-06-22T22:50:01+02:00,,23300.0,16.4,21.1,4.0,22.75,665.0,1831.0
70459,2019-06-22T22:50:02+02:00,4312.0,,16.3,21.1,4.0,22.75,665.0,1827.0
70460,2019-06-22T22:50:03+02:00,4323.0,23300.0,16.3,,4.0,22.75,,1777.0
70461,2019-06-22T22:50:04+02:00,,23300.0,16.2,21.2,4.0,22.75,665.0,1757.0
70462,2019-06-22T22:50:05+02:00,4332.0,23300.0,16.1,21.1,4.0,22.75,665.0,1814.0
70463,2019-06-22T22:50:06+02:00,4344.0,23300.0,16.0,21.1,4.0,22.75,665.0,1826.0
70464,2019-06-22T22:50:07+02:00,4355.0,23300.0,,21.1,4.0,22.75,665.0,1888.0
70465,2019-06-22T22:50:08+02:00,4368.0,23300.0,15.8,21.0,4.0,22.75,676.8,1852.0
70466,2019-06-22T22:50:09+02:00,4379.0,23300.0,15.8,21.0,4.0,22.75,676.8,
70467,2019-06-22T22:50:10+02:00,4392.0,,15.7,21.0,4.0,22.75,,1840.0
70468,2019-06-22T22:50:11+02:00,4408.0,23300.0,15.7,,34.0,22.75,676.8,1841.0
70469,2019-06-22T22:50:12+02:00,4418.0,23300.0,15.7,21.0,299.0,22.75,676.8,1759.0
70470,2019-06-22T22:50:13+02:00,4434.0,23300.0,15.6,21.1,325.0,22.75,676.8,1821.0
70471,2019-06-22T22:50:14+02:00,4445.0,23300.0,15.4,21.0,346.0,22.75,676.8,1777.0
70472,2019-06-22T22:50:15+02:00,4460.0,23300.0,,21.0,365.0,22.75,676.8,1748.0
70473,2019-06-22T22:50:16+02:00,4469.0,23300.0,15.3,21.0,379.0,22.75,676.8,1775.0
70474,2019-06-22T22:50:17+02:00,4475.0,,15.3,21.0,385.0,22.75,676.8,1833.0
70475,2019-06-22T22:50:18+02:00,4471.0,23300.0,15.3,,380.0,22.75,,1888.0
70476,2019-06-22T22:50:19+02:00,4467.0,23300.0,15.2,21.0,364.0,22.75,676.8,1903.0
70477,2019-06-22T22:50:20+02:00,4452.0,23300.0,15.2,21.0,337.0,22.75,665.0,1962.0
70478,2019-06-22T22:50:21+02:00,4435.0,23300.0,15.1,20.9,272.0,22.75,665.0,1950.0
70479,2019-06-22T22:50:22+02:00,4415.0,23300.0,,20.9,4.0,22.75,665.0,1928.0
70480,2019-06-22T22:50:23+02:00,4395.0,23300.0,15.0,20.9,4.0,22.75,665.0,1882.0
70481,2019-06-22T22:50:24+02:00,4381.0,23300.0,15.0,20.9,4.0,22.75,665.0,1935.0
70482,2019-06-22T22:50:25+02:00,4374.0,,14.9,,4.0,22.75,,1863.0
70483,2019-06-22T22:50:26+02:00,4369.0,23300.0,14.9,20.9,4.0,22.75,665.0,1842.0
70484,2019-06-22T22:50:27+02:00,4369.0,23300.0,14.9,20.9,4.0,22.75,665.0,1819.0
70485,2019-06-22T22:50:28+02:00,4370.0,23300.0,14.8,20.9,4.0,22.75,665.0,1722.0
70486,2019-06-22T22:50:29+02:00,4374.0,23300.0,14.8,20.8,4.0,22.75,665.0,1829.0
70487,2019-06-22T22:50:30+02:00,4383.0,23300.0,,20.8,4.0,22.75,665.0,1782.0
70488,2019-06-22T22:50:31+02:00,4390.0,23300.0,14.7,20.8,4.0,22.75,665.0,1837.0
70489,2019-06-22T22:50:32+02:00,4403.0,,14.7,20.8,4.0,22.75,,1840.0
70490,2019-06-22T22:50:33+02:00,4417.0,23300.0,14.6,,4.0,22.75,665.0,1802.0
70491,2019-06-22T22:50:34+02:00,4432.0,23300.0,14.6,20.8,4.0,22.75,665.0,1890.0
70492,2019-06-22T22:50:35+02:00,4444.0,23300.0,14.5,20.8,4.0,22.75,665.0,1760.0
70493,2019-06-22T22:50:36+02:00,,23300.0,14.4,20.8,4.0,22.75,665.0,1782.0
70494,2019-06-22T22:50:37+02:00,4477.0,23300.0,,20.8,4.0,22.75,665.0,1826.0
70495,2019-06-22T22:50:38+02:00,4485.0,23300.0,14.4,20.8,4.0,22.75,665.0,1779.0
70496,2019-06-22T22:50:39+02:00,4521.0,,14.3,20.8,4.0,22.75,665.0,1896.0
70497,2019-06-22T22:50:40+02:00,4537.0,23300.0,14.3,,4.0,22.75,,1815.0
70498,2019-06-22T22:50:41+02:00,4547.0,23300.0,14.2,20.8,4.0,22.75,665.0,1874.0
70499,2019-06-22T22:50:42+02:00,4574.0,23300.0,14.2,20.8,,22.75,665.0,1929.0
70500,2019-06-22T22:50:43+02:00,4590.0,23300.0,14.1,20.7,314.0,22.75,665.0,1897.0
70501,2019-06-22T22:50:44+02:00,4595.0,23300.0,,20.7,332.0,22.75,665.0,1937.0
70502,2019-06-22T22:50:45+02:00,4599.0,23300.0,14.1,20.7,344.0,22.75,665.0,1860.0
70503,2019-06-22T22:50:46+02:00,4601.0,,14.0,20.7,343.0,22.75,665.0,1886.0
70504,2019-06-22T22:50:47+02:00,4594.0,23300.0,13.9,,328.0,22.75,,1828.0
70505,2019-06-22T22:50:48+02:00,4582.0,23300.0,13.9,20.7,242.0,22.75,665.0,1856.0
70506,2019-06-22T22:50:49+02:00,4557.0,23300.0,13.8,20.7,4.0,22.75,665.0,1838.0
70507,2019-06-22T22:50:50+02:00,4536.0,23300.0,13.8,20.6,4.0,22.75,665.0,1791.0
70508,2019-06-22T22:50:51+02:00,4516.0,23300.0,,20.6,4.0,22.75,665.0,1809.0
70509,2019-06-22T22:50:52+02:00,4497.0,23300.0,13.7,20.6,4.0,22.75,665.0,1787.0
70510,2019-06-22T22:50:53+02:00,4485.0,23300.0,13.6,20.6,4.0,22.75,665.0,1869.0
70511,2019-06-22T22:50:54+02:00,4469.0,,13.6,20.6,4.0,22.75,665.0,1906.0
70512,2019-06-22T22:50:55+02:00,4456.0,23300.0,13.4,,4.0,22.75,,1814.0
70513,2019-06-22T22:50:56+02:00,4442.0,23300.0,13.4,20.6,4.0,22.75,665.0,1843.0
70514,2019-06-22T22:50:57+02:00,4435.0,23300.0,13.4,20.6,4.0,22.75,665.0,1801.0
70515,2019-06-22T22:50:58+02:00,4433.0,23300.0,13.3,20.5,4.0,22.75,665.0,1834.0
70516,2019-06-22T22:50:59+02:00,4429.0,23300.0,,20.5,4.0,22.75,665.0,1822.0
70517,2019-06-22T22:51:00+02:00,4431.0,23300.0,13.2,20.5,4.0,22.75,665.0,1752.0
70518,2019-06-22T22:51:01+02:00,4432.0,,13.2,20.5,4.0,22.75,,1792.0
70519,2019-06-22T22:51:02+02:00,4436.0,23300.0,13.1,,4.0,22.75,665.0,1832.0
70520,2019-06-22T22:51:03+02:00,4438.0,23300.0,13.0,20.4,,22.75,665.0,1848.0
70521,2019-06-22T22:51:04+02:00,4447.0,23300.0,12.9,20.4,4.0,22.75,665.0,1891.0
70522,2019-06-22T22:51:05+02:00,,23300.0,12.9,20.4,4.0,22.75,665.0,1874.0
70523,2019-06-22T22:51:06+02:00,4457.0,23300.0,,20.4,4.0,22.75,665.0,1897.0
70524,2019-06-22T22:51:07+02:00,4463.0,23300.0,12.8,20.4,4.0,22.75,665.0,1929.0
70525,2019-06-22T22:51:08+02:00,4472.0,,12.8,20.4,4.0,22.75,665.0,1916.0
70526,2019-06-22T22:51:09+02:00,4477.0,23300.0,12.7,,4.0,22.75,,1869.0
70527,2019-06-22T22:51:10+02:00,4482.0,23300.0,12.7,20.4,4.0,22.75,665.0,
70528,2019-06-22T22:51:11+02:00,4490.0,23300.0,12.7,20.4,4.0,22.75,665.0,1837.0
70529,2019-06-22T22:51:12+02:00,4496.0,23300.0,12.7,20.4,4.0,22.75,665.0,1873.0
70530,2019-06-22T22:51:13+02:00,4500.0,23300.0,,20.4,4.0,22.75,665.0,1885.0
70531,2019-06-22T22:51:14+02:00,4511.0,23300.0,12.6,20.4,4.0,22.75,665.0,1811.0
70532,2019-06-22T22:51:15+02:00,4518.0,23300.0,12.6,20.3,4.0,22.75,665.0,1834.0
70533,2019-06-22T22:51:16+02:00,4528.0,,12.6,,4.0,22.75,,1771.0
70534,2019-06-22T22:51:17+02:00,4540.0,23300.0,12.5,20.3,4.0,22.75,665.0,1862.0
70535,2019-06-22T22:51:18+02:00,4541.0,23300.0,12.4,20.4,4.0,22.75,665.0,1865.0
70536,2019-06-22T22:51:19+02:00,,23300.0,12.4,20.3,4.0,22.75,665.0,1822.0
70537,2019-06-22T22:51:20+02:00,4564.0,23300.0,,20.3,38.0,22.75,665.0,1917.0
70538,2019-06-22T22:51:21+02:00,4572.0,23300.0,12.4,20.3,293.0,22.75,665.0,1834.0
70539,2019-06-22T22:51:22+02:00,4583.0,23300.0,12.4,20.3,319.0,22.75,665.0,1847.0
70540,2019-06-22T22:51:23+02:00,4584.0,,12.4,20.3,337.0,22.75,,1852.0
70541,2019-06-22T22:51:24+02:00,4589.0,23300.0,12.4,,344.0,22.75,665.0,1793.0
70542,2019-06-22T22:51:25+02:00,4580.0,23300.0,12.3,20.3,341.0,22.75,665.0,1837.0
70543,2019-06-22T22:51:26+02:00,4572.0,23300.0,12.3,20.3,327.0,22.62,665.0,1775.0
70544,2019-06-22T22:51:27+02:00,4555.0,23300.0,12.3,20.3,290.0,22.75,665.0,1797.0
70545,2019-06-22T22:51:28+02:00,4533.0,23300.0,,20.3,4.0,22.75,665.0,1895.0
70546,2019-06-22T22:51:29+02:00,4509.0,23300.0,12.3,20.2,4.0,22.62,665.0,1909.0
70547,2019-06-22T22:51:30+02:00,4484.0,,12.3,20.2,4.0,22.75,665.0,1940.0
70548,2019-06-22T22:51:31+02:00,4472.0,23300.0,12.3,,4.0,22.75,,1949.0
70549,2019-06-22T22:51:32+02:00,4458.0,23300.0,12.2,20.3,4.0,22.75,665.0,1879.0
70550,2019-06-22T22:51:33+02:00,4438.0,23300.0,12.2,20.2,4.0,22.62,665.0,1872.0
70551,2019-06-22T22:51:34+02:00,4428.0,23300.0,12.2,20.2,4.0,22.75,665.0,1809.0
70552,2019-06-22T22:51:35+02:00,4424.0,23300.0,,20.2,4.0,22.62,665.0,1819.0
70553,2019-06-22T22:51:36+02:00,4416.0,23300.0,12.2,20.2,4.0,22.75,665.0,1794.0
70554,2019-06-22T22:51:37+02:00,4415.0,23300.0,12.2,20.2,4.0,22.62,665.0,1757.0
70555,2019-06-22T22:51:38+02:00,4394.0,,12.2,,4.0,22.62,,1759.0
70556,2019-06-22T22:51:39+02:00,4417.0,23300.0,12.2,20.2,4.0,22.75,665.0,1760.0
70557,2019-06-22T22:51:40+02:00,4444.0,23300.0,12.1,20.2,4.0,22.62,665.0,1782.0
70558,2019-06-22T22:51:41+02:00,4470.0,23300.0,12.1,20.2,4.0,22.75,665.0,1832.0
70559,2019-06-22T22:51:42+02:00,4497.0,23300.0,12.1,20.3,4.0,22.62,665.0,1798.0
70560,2019-06-22T22:51:43+02:00,4526.0,23300.0,,20.2,4.0,22.62,665.0,1851.0
70561,2019-06-22T22:51:44+02:00,4547.0,23300.0,12.1,20.2,4.0,22.75,665.0,1825.0
70562,2019-06-22T22:51:45+02:00,4568.0,,12.1,20.2,4.0,22.62,,1773.0
70563,2019-06-22T22:51:46+02:00,4597.0,23300.0,12.1,,4.0,22.75,665.0,1756.0
70564,2019-06-22T22:51:47+02:00,4628.0,23300.0,12.0,20.2,4.0,22.62,665.0,1809.0
70565,2019-06-22T22:51:48+02:00,4649.0,22700.0,12.0,20.2,104.0,22.62,665.0,1808.0
70566,2019-06-22T22:51:49+02:00,4673.0,22700.0,11.9,20.2,304.0,22.75,665.0,1827.0
70567,2019-06-22T22:51:50+02:00,4700.0,20800.0,,20.2,323.0,22.62,665.0,1840.0
70568,2019-06-22T22:51:51+02:00,4723.0,20800.0,11.9,20.2,333.0,22.62,665.0,1826.0
70569,2019-06-22T22:51:52+02:00,4741.0,,11.9,20.1,331.0,22.62,,1872.0
70570,2019-06-22T22:51:53+02:00,4681.0,19100.0,11.9,,321.0,22.62,665.0,1933.0
70571,2019-06-22T22:51:54+02:00,780.0,19100.0,11.9,20.1,114.0,22.62,665.0,1906.0
70572,2019-06-22T22:51:55+02:00,131.0,17600.0,11.9,20.2,4.0,22.62,665.0,1936.0
70573,2019-06-22T22:51:56+02:00,130.0,0.0,11.9,20.2,4.0,22.62,665.0,1891.0
70574,2019-06-22T22:51:57+02:00,129.0,0.0,,20.1,4.0,22.62,665.0,1847.0
70575,2019-06-22T22:51:58+02:00,129.0,0.0,11.9,20.2,4.0,22.62,665.0,1819.0
70576,2019-06-22T22:51:59+02:00,230.0,,11.9,20.1,4.0,22.62,665.0,1798.0
70577,2019-06-22T22:52:00+02:00,,0.0,11.9,,4.0,22.62,,1859.0
70578,2019-06-22T22:52:01+02:00,268.0,0.0,12.1,20.1,4.0,22.62,665.0,1762.0
70579,2019-06-22T22:52:02+02:00,268.0,0.0,12.1,20.1,4.0,22.62,665.0,1725.0
70580,2019-06-22T22:52:03+02:00,268.0,0.0,12.1,20.1,,22.62,665.0,1790.0
70581,2019-06-22T22:52:04+02:00,,0.0,,20.2,4.0,22.75,665.0,1803.0
70582,2019-06-22T22:52:05+02:00,268.0,0.0,12.2,20.2,4.0,22.62,665.0,1875.0
70583,2019-06-22T22:52:06+02:00,268.0,0.0,12.2,20.1,4.0,22.62,665.0,1873.0
70584,2019-06-22T22:52:07+02:00,268.0,,12.2,,4.0,22.62,,1863.0
70585,2019-06-22T22:52:08+02:00,267.0,0.0,12.3,20.1,4.0,22.75,665.0,1860.0
70586,2019-06-22T22:52:09+02:00,267.0,0.0,12.4,20.1,4.0,22.62,676.8,1830.0
70587,2019-06-22T22:52:10+02:00,267.0,0.0,12.4,20.1,4.0,22.62,676.8,1830.0
70588,2019-06-22T22:52:11+02:00,267.0,0.0,,20.1,4.0,22.62,676.8,1774.0
70589,2019-06-22T22:52:12+02:00,267.0,0.0,12.6,20.1,4.0,22.62,676.8,
70590,2019-06-22T22:52:13+02:00,267.0,0.0,12.6,20.1,4.0,22.75,676.8,1771.0
70591,2019-06-22T22:52:14+02:00,267.0,,12.7,20.1,4.0,22.62,,1833.0
70592,2019-06-22T22:52:15+02:00,267.0,0.0,12.7,,4.0,22.62,676.8,1893.0
70593,2019-06-22T22:52:16+02:00,267.0,0.0,12.8,20.1,4.0,22.62,676.8,1868.0
70594,2019-06-22T22:52:17+02:00,267.0,0.0,12.8,20.1,4.0,22.62,676.8,1873.0
70595,2019-06-22T22:52:18+02:00,267.0,0.0,13.0,20.1,4.0,22.62,676.8,1919.0
70596,2019-06-22T22:52:19+02:00,267.0,0.0,,20.1,4.0,22.62,676.8,1920.0
70597,2019-06-22T22:52:20+02:00,267.0,0.0,13.1,20.1,4.0,22.62,676.8,1897.0
70598,2019-06-22T22:52:21+02:00,267.0,,13.2,20.1,4.0,22.62,676.8,1898.0
70599,2019-06-22T22:52:22+02:00,267.0,0.0,13.2,,4.0,22.62,,1868.0
70600,2019-06-22T22:52:23+02:00,267.0,0.0,13.2,20.1,4.0,22.75,676.8,1817.0
70601,2019-06-22T22:52:24+02:00,267.0,0.0,13.3,20.1,4.0,22.75,676.8,1813.0
70602,2019-06-22T22:52:25+02:00,267.0,0.0,13.5,20.1,4.0,22.75,676.8,1829.0
70603,2019-06-22T22:52:26+02:00,267.0,0.0,,20.1,4.0,22.75,676.8,1821.0
70604,2019-06-22T22:52:27+02:00,266.0,0.0,13.5,20.1,4.0,22.62,676.8,1751.0
70605,2019-06-22T22:52:28+02:00,267.0,,13.6,20.1,4.0,22.75,676.8,1811.0
70606,2019-06-22T22:52:29+02:00,267.0,0.0,13.7,,4.0,22.75,,1815.0
70607,2019-06-22T22:52:30+02:00,267.0,0.0,13.7,20.1,4.0,22.62,676.8,1866.0
70608,2019-06-22T22:52:31+02:00,267.0,0.0,13.8,20.1,4.0,22.62,676.8,1881.0
70609,2019-06-22T22:52:32+02:00,266.0,0.0,13.9,20.1,4.0,22.75,676.8,1877.0
70610,2019-06-22T22:52:33+02:00,267.0,0.0,,20.1,4.0,22.62,676.8,1844.0
70611,2019-06-22T22:52:34+02:00,267.0,0.0,14.0,20.1,4.0,22.75,676.8,1822.0
70612,2019-06-22T22:52:35+02:00,266.0,,14.1,20.1,4.0,22.62,676.8,1790.0
70613,2019-06-22T22:52:36+02:00,267.0,0.0,14.1,,4.0,22.62,,1817.0
70614,2019-06-22T22:52:37+02:00,267.0,0.0,14.2,20.1,4.0,22.75,676.8,1833.0
70615,2019-06-22T22:52:38+02:00,267.0,0.0,14.2,20.1,4.0,22.75,676.8,1807.0
70616,2019-06-22T22:52:39+02:00,267.0,0.0,14.3,20.2,4.0,22.75,676.8,1846.0
70617,2019-06-22T22:52:40+02:00,267.0,0.0,14.5,20.2,4.0,22.75,676.8,1893.0
70618,2019-06-22T22:52:41+02:00,267.0,0.0,,20.2,4.0,22.75,688.6,1881.0
70619,2019-06-22T22:52:42+02:00,267.0,0.0,14.5,20.2,4.0,22.62,688.6,1904.0
70620,2019-06-22T22:52:43+02:00,267.0,,14.6,20.2,4.0,22.75,,1877.0
70621,2019-06-22T22:52:44+02:00,266.0,0.0,14.7,,4.0,22.75,688.6,1888.0
70622,2019-06-22T22:52:45+02:00,266.0,0.0,14.8,20.2,4.0,22.75,688.6,1878.0
70623,2019-06-22T22:52:46+02:00,267.0,0.0,14.9,20.2,4.0,22.75,688.6,1934.0
70624,2019-06-22T22:52:47+02:00,266.0,0.0,15.1,20.2,4.0,22.75,688.6,1823.0
70625,2019-06-22T22:52:48+02:00,266.0,0.0,,20.2,4.0,22.75,688.6,1775.0
70626,2019-06-22T22:52:49+02:00,265.0,0.0,15.1,20.2,4.0,22.75,688.6,1773.0
70627,2019-06-22T22:52:50+02:00,266.0,0.0,15.2,20.2,4.0,22.75,688.6,1775.0
70628,2019-06-22T22:52:51+02:00,266.0,,15.2,,4.0,22.75,,1878.0
70629,2019-06-22T22:52:52+02:00,266.0,0.0,15.3,20.2,4.0,22.75,688.6,1872.0
70630,2019-06-22T22:52:53+02:00,266.0,0.0,15.4,20.2,4.0,22.75,688.6,1838.0
70631,2019-06-22T22:52:54+02:00,266.0,0.0,15.5,20.2,4.0,22.75,688.6,1865.0
70632,2019-06-22T22:52:55+02:00,265.0,0.0,,20.2,4.0,22.75,688.6,1856.0
70633,2019-06-22T22:52:56+02:00,266.0,0.0,15.7,20.2,4.0,22.75,688.6,1879.0
70634,2019-06-22T22:52:57+02:00,266.0,0.0,15.7,20.2,4.0,22.75,688.6,1817.0
