,Time,Power cooling,Pcooling,Ti,To,Condensator,Tr,Airflow,Pserver
11841,2019-07-23T09:51:45+02:00,256.0,0.0,18.5,22.8,4.0,23.87,688.6,3756.0
11842,2019-07-23T09:51:46+02:00,256.0,0.0,18.6,22.8,4.0,23.87,,3743.0
11843,2019-07-23T09:51:47+02:00,255.0,0.0,18.7,22.8,4.0,23.87,688.6,3809.0
11844,2019-07-23T09:51:48+02:00,255.0,0.0,,22.8,4.0,23.87,688.6,3848.0
11845,2019-07-23T09:51:49+02:00,255.0,0.0,18.8,22.8,4.0,23.87,688.6,3802.0
11846,2019-07-23T09:51:50+02:00,254.0,,18.8,22.8,4.0,23.87,688.6,3723.0
11847,2019-07-23T09:51:51+02:00,256.0,0.0,18.9,,,23.87,688.6,3756.0
11848,2019-07-23T09:51:52+02:00,257.0,0.0,18.9,22.8,4.0,23.87,688.6,3821.0
11849,2019-07-23T09:51:53+02:00,,0.0,18.9,22.8,4.0,23.87,,3810.0
11850,2019-07-23T09:51:54+02:00,255.0,0.0,19.0,22.8,4.0,23.87,676.8,3797.0
11851,2019-07-23T09:51:55+02:00,255.0,0.0,,22.8,4.0,23.87,676.8,3851.0
11852,2019-07-23T09:51:56+02:00,256.0,0.0,19.1,22.9,4.0,23.87,676.8,3862.0
11853,2019-07-23T09:51:57+02:00,255.0,,19.2,22.8,4.0,23.87,676.8,3813.0
11854,2019-07-23T09:51:58+02:00,255.0,0.0,19.2,22.9,4.0,23.87,676.8,3812.0
11855,2019-07-23T09:51:59+02:00,254.0,0.0,19.2,,4.0,23.87,676.8,3789.0
11856,2019-07-23T09:52:00+02:00,256.0,0.0,19.3,22.9,4.0,23.87,676.8,3805.0
11857,2019-07-23T09:52:01+02:00,256.0,0.0,19.3,22.9,4.0,23.87,,3771.0
11858,2019-07-23T09:52:02+02:00,255.0,0.0,,22.9,4.0,23.87,665.0,3806.0
11859,2019-07-23T09:52:03+02:00,255.0,0.0,19.4,22.9,4.0,23.87,665.0,3845.0
11860,2019-07-23T09:52:04+02:00,256.0,,19.5,22.9,4.0,23.87,665.0,3824.0
11861,2019-07-23T09:52:05+02:00,255.0,0.0,19.5,,4.0,23.87,665.0,3842.0
11862,2019-07-23T09:52:06+02:00,255.0,0.0,19.6,22.9,4.0,23.87,665.0,3773.0
11863,2019-07-23T09:52:07+02:00,256.0,0.0,19.6,22.9,4.0,23.87,665.0,3825.0
11864,2019-07-23T09:52:08+02:00,255.0,0.0,19.6,23.0,4.0,23.87,,3825.0
11865,2019-07-23T09:52:09+02:00,254.0,0.0,19.7,22.9,4.0,23.87,665.0,3809.0
11866,2019-07-23T09:52:10+02:00,255.0,0.0,,22.9,4.0,23.87,665.0,3766.0
11867,2019-07-23T09:52:11+02:00,255.0,0.0,19.8,22.9,4.0,23.87,665.0,3744.0
11868,2019-07-23T09:52:12+02:00,255.0,,19.8,22.9,4.0,23.87,665.0,3751.0
11869,2019-07-23T09:52:13+02:00,256.0,0.0,19.9,,4.0,23.87,665.0,3735.0
11870,2019-07-23T09:52:14+02:00,254.0,0.0,19.9,23.0,4.0,23.87,665.0,3766.0
11871,2019-07-23T09:52:15+02:00,255.0,0.0,19.9,22.9,4.0,23.87,,3780.0
11872,2019-07-23T09:52:16+02:00,255.0,0.0,19.9,23.0,4.0,24.0,665.0,3812.0
11873,2019-07-23T09:52:17+02:00,255.0,0.0,,23.0,4.0,24.0,665.0,3782.0
11874,2019-07-23T09:52:18+02:00,256.0,,20.0,22.9,4.0,24.0,665.0,3824.0
11875,2019-07-23T09:52:19+02:00,254.0,0.0,20.0,23.0,4.0,24.0,665.0,3792.0
11876,2019-07-23T09:52:20+02:00,195.0,0.0,20.0,,4.0,23.87,665.0,3891.0
11877,2019-07-23T09:52:21+02:00,163.0,0.0,20.1,23.0,4.0,24.0,665.0,3812.0
11878,2019-07-23T09:52:22+02:00,179.0,0.0,20.1,23.0,4.0,23.87,665.0,3728.0
11879,2019-07-23T09:52:23+02:00,189.0,0.0,20.2,23.0,4.0,23.87,,3767.0
11880,2019-07-23T09:52:24+02:00,195.0,0.0,,23.1,4.0,24.0,665.0,3788.0
11881,2019-07-23T09:52:25+02:00,197.0,0.0,20.2,23.1,4.0,24.0,665.0,3845.0
11882,2019-07-23T09:52:26+02:00,198.0,,20.2,23.1,4.0,24.0,513.5,3825.0
11883,2019-07-23T09:52:27+02:00,198.0,0.0,20.2,,4.0,24.0,513.5,3807.0
11884,2019-07-23T09:52:28+02:00,199.0,0.0,20.3,23.1,4.0,24.0,513.5,3811.0
11885,2019-07-23T09:52:29+02:00,199.0,0.0,20.3,23.1,4.0,24.0,362.0,3806.0
11886,2019-07-23T09:52:30+02:00,206.0,0.0,20.3,23.1,4.0,24.0,,3725.0
11887,2019-07-23T09:52:31+02:00,221.0,0.0,,23.1,4.0,24.0,362.0,3718.0
11888,2019-07-23T09:52:32+02:00,228.0,0.0,20.4,23.1,4.0,24.0,362.0,3755.0
11889,2019-07-23T09:52:33+02:00,228.0,,20.4,23.1,4.0,24.0,362.0,
11890,2019-07-23T09:52:34+02:00,228.0,0.0,20.4,,4.0,24.0,362.0,3783.0
11891,2019-07-23T09:52:35+02:00,228.0,0.0,20.4,23.1,4.0,24.0,362.0,3800.0
11892,2019-07-23T09:52:36+02:00,228.0,0.0,20.4,23.2,4.0,24.0,362.0,3749.0
11893,2019-07-23T09:52:37+02:00,228.0,0.0,20.4,23.2,4.0,24.0,,3768.0
11894,2019-07-23T09:52:38+02:00,556.0,0.0,20.4,23.2,4.0,24.0,362.0,3741.0
11895,2019-07-23T09:52:39+02:00,5015.0,11800.0,,23.2,4.0,24.0,362.0,3800.0
11896,2019-07-23T09:52:40+02:00,6627.0,,20.5,23.2,4.0,24.0,362.0,3823.0
11897,2019-07-23T09:52:41+02:00,6920.0,11800.0,20.5,23.3,4.0,24.0,362.0,3823.0
11898,2019-07-23T09:52:42+02:00,7181.0,26800.0,20.5,,4.0,24.0,396.9,3787.0
11899,2019-07-23T09:52:43+02:00,7301.0,26800.0,20.5,23.3,4.0,24.0,396.9,3846.0
11900,2019-07-23T09:52:44+02:00,7430.0,31300.0,20.5,23.3,4.0,23.87,396.9,3892.0
11901,2019-07-23T09:52:45+02:00,7539.0,32600.0,20.5,23.3,4.0,23.87,,3853.0
11902,2019-07-23T09:52:46+02:00,7631.0,32600.0,,23.4,4.0,23.87,396.9,3794.0
11903,2019-07-23T09:52:47+02:00,7701.0,33000.0,20.4,23.4,4.0,24.0,396.9,3745.0
11904,2019-07-23T09:52:48+02:00,7716.0,,20.4,23.5,4.0,24.0,396.9,3788.0
11905,2019-07-23T09:52:49+02:00,6934.0,33000.0,20.4,,4.0,24.0,396.9,3832.0
11906,2019-07-23T09:52:50+02:00,6501.0,32300.0,20.3,23.5,4.0,24.0,548.4,3814.0
11907,2019-07-23T09:52:51+02:00,6072.0,30200.0,20.2,23.6,4.0,24.0,,3864.0
11908,2019-07-23T09:52:52+02:00,5633.0,30200.0,20.1,23.6,4.0,24.0,548.4,3790.0
11909,2019-07-23T09:52:53+02:00,5208.0,25400.0,,23.6,,24.0,548.4,3729.0
11910,2019-07-23T09:52:54+02:00,4801.0,25400.0,20.0,23.6,4.0,24.0,665.0,3753.0
11911,2019-07-23T09:52:55+02:00,4500.0,,19.9,23.6,4.0,24.0,665.0,3750.0
11912,2019-07-23T09:52:56+02:00,,23900.0,19.8,23.6,,24.0,665.0,3764.0
11913,2019-07-23T09:52:57+02:00,4468.0,23900.0,19.8,,4.0,24.0,665.0,3757.0
11914,2019-07-23T09:52:58+02:00,4446.0,23500.0,19.6,23.6,4.0,24.0,665.0,3738.0
11915,2019-07-23T09:52:59+02:00,4377.0,23400.0,19.6,23.6,4.0,24.0,,3711.0
11916,2019-07-23T09:53:00+02:00,4361.0,23400.0,,23.6,4.0,24.0,665.0,3770.0
11917,2019-07-23T09:53:01+02:00,4340.0,23300.0,19.3,23.6,4.0,24.0,665.0,3774.0
11918,2019-07-23T09:53:02+02:00,4320.0,,19.1,23.6,4.0,24.0,665.0,3754.0
11919,2019-07-23T09:53:03+02:00,4313.0,23300.0,19.1,23.6,4.0,24.0,665.0,3744.0
11920,2019-07-23T09:53:04+02:00,4313.0,23300.0,18.9,,4.0,24.0,665.0,3826.0
11921,2019-07-23T09:53:05+02:00,4308.0,23300.0,18.9,23.5,4.0,24.0,665.0,3827.0
11922,2019-07-23T09:53:06+02:00,4306.0,23300.0,18.7,23.5,4.0,24.0,,3774.0
11923,2019-07-23T09:53:07+02:00,4309.0,23300.0,18.7,23.5,4.0,24.0,665.0,3804.0
11924,2019-07-23T09:53:08+02:00,4315.0,23300.0,,23.5,4.0,24.12,665.0,3787.0
11925,2019-07-23T09:53:09+02:00,4325.0,23300.0,18.4,23.5,4.0,24.0,665.0,3767.0
11926,2019-07-23T09:53:10+02:00,4332.0,,18.3,23.5,4.0,24.0,665.0,3770.0
11927,2019-07-23T09:53:11+02:00,4341.0,23300.0,18.3,,4.0,24.0,665.0,3831.0
11928,2019-07-23T09:53:12+02:00,4350.0,23300.0,18.1,23.5,4.0,24.12,665.0,3878.0
11929,2019-07-23T09:53:13+02:00,4359.0,23300.0,18.1,23.5,4.0,24.12,665.0,3780.0
11930,2019-07-23T09:53:14+02:00,4366.0,23300.0,17.9,23.4,4.0,24.12,,3799.0
11931,2019-07-23T09:53:15+02:00,4372.0,23300.0,,23.5,4.0,24.12,665.0,3838.0
11932,2019-07-23T09:53:16+02:00,4379.0,23300.0,17.7,23.5,211.0,24.12,665.0,3843.0
11933,2019-07-23T09:53:17+02:00,4385.0,,17.7,23.4,319.0,24.12,665.0,3847.0
11934,2019-07-23T09:53:18+02:00,4389.0,23300.0,17.6,,332.0,24.0,665.0,3757.0
11935,2019-07-23T09:53:19+02:00,4391.0,23300.0,17.5,23.4,338.0,24.0,665.0,3733.0
11936,2019-07-23T09:53:20+02:00,4395.0,23300.0,17.4,23.5,,24.0,665.0,3827.0
11937,2019-07-23T09:53:21+02:00,4396.0,23300.0,17.3,23.4,344.0,24.0,,3821.0
11938,2019-07-23T09:53:22+02:00,4393.0,23300.0,,23.4,339.0,24.0,665.0,3733.0
11939,2019-07-23T09:53:23+02:00,4389.0,23300.0,17.2,23.4,328.0,24.0,665.0,3776.0
11940,2019-07-23T09:53:24+02:00,4376.0,,17.1,23.4,188.0,24.0,665.0,3980.0
11941,2019-07-23T09:53:25+02:00,4360.0,23300.0,17.1,23.3,4.0,24.0,665.0,3887.0
11942,2019-07-23T09:53:26+02:00,4350.0,23300.0,16.9,,4.0,24.0,665.0,3775.0
11943,2019-07-23T09:53:27+02:00,4339.0,23300.0,16.9,23.3,4.0,24.0,665.0,3745.0
11944,2019-07-23T09:53:28+02:00,4331.0,23300.0,16.9,23.3,4.0,24.0,,3858.0
11945,2019-07-23T09:53:29+02:00,4324.0,23300.0,16.8,23.3,4.0,24.0,665.0,3810.0
11946,2019-07-23T09:53:30+02:00,4320.0,23300.0,,23.3,4.0,24.0,665.0,3831.0
11947,2019-07-23T09:53:31+02:00,4314.0,,16.7,23.3,4.0,24.0,665.0,3856.0
11948,2019-07-23T09:53:32+02:00,4312.0,23300.0,16.6,23.3,4.0,24.0,665.0,3789.0
11949,2019-07-23T09:53:33+02:00,4310.0,23300.0,16.6,,4.0,24.0,665.0,3710.0
11950,2019-07-23T09:53:34+02:00,4315.0,23300.0,16.6,23.3,4.0,24.0,665.0,
11951,2019-07-23T09:53:35+02:00,4312.0,23300.0,16.5,23.3,4.0,24.0,665.0,3823.0
11952,2019-07-23T09:53:36+02:00,4318.0,23300.0,16.4,23.3,4.0,24.0,,3849.0
11953,2019-07-23T09:53:37+02:00,4326.0,23300.0,,23.3,4.0,24.0,665.0,3829.0
11954,2019-07-23T09:53:38+02:00,4337.0,23300.0,16.3,23.3,4.0,24.0,665.0,3827.0
11955,2019-07-23T09:53:39+02:00,4346.0,,16.3,23.3,4.0,24.0,665.0,3779.0
11956,2019-07-23T09:53:40+02:00,4359.0,23300.0,16.3,23.3,4.0,24.0,665.0,3811.0
11957,2019-07-23T09:53:41+02:00,4366.0,23300.0,16.2,,4.0,24.0,665.0,3799.0
11958,2019-07-23T09:53:42+02:00,4379.0,23300.0,16.2,23.2,4.0,24.0,665.0,3794.0
11959,2019-07-23T09:53:43+02:00,4387.0,23300.0,16.1,23.2,4.0,24.12,,3759.0
11960,2019-07-23T09:53:44+02:00,4402.0,23300.0,16.1,23.2,4.0,24.12,665.0,3742.0
11961,2019-07-23T09:53:45+02:00,4414.0,23300.0,,23.2,156.0,24.12,665.0,3780.0
11962,2019-07-23T09:53:46+02:00,4428.0,,16.0,23.2,331.0,24.12,665.0,3788.0
11963,2019-07-23T09:53:47+02:00,4441.0,23300.0,15.9,,372.0,24.12,665.0,3787.0
11964,2019-07-23T09:53:48+02:00,4454.0,23300.0,15.9,23.2,374.0,24.12,665.0,3858.0
11965,2019-07-23T09:53:49+02:00,4455.0,23300.0,15.9,23.2,369.0,24.12,665.0,3944.0
11966,2019-07-23T09:53:50+02:00,4448.0,23300.0,15.9,23.2,352.0,24.12,,3830.0
11967,2019-07-23T09:53:51+02:00,4441.0,23300.0,15.8,23.2,319.0,24.12,665.0,3814.0
11968,2019-07-23T09:53:52+02:00,4425.0,23300.0,,23.2,28.0,24.12,665.0,3854.0
11969,2019-07-23T09:53:53+02:00,4412.0,23300.0,15.7,23.2,,24.12,665.0,3837.0
11970,2019-07-23T09:53:54+02:00,4399.0,,15.7,23.2,4.0,24.12,676.8,3800.0
11971,2019-07-23T09:53:55+02:00,,23300.0,15.7,,4.0,24.12,676.8,3810.0
11972,2019-07-23T09:53:56+02:00,4391.0,23300.0,15.7,23.1,4.0,24.12,676.8,3918.0
11973,2019-07-23T09:53:57+02:00,4385.0,23300.0,15.6,23.1,4.0,24.12,,3868.0
11974,2019-07-23T09:53:58+02:00,4386.0,23300.0,15.6,23.1,4.0,24.12,676.8,3779.0
11975,2019-07-23T09:53:59+02:00,4383.0,23300.0,,23.1,4.0,24.12,676.8,3760.0
11976,2019-07-23T09:54:00+02:00,4390.0,,15.5,23.1,4.0,24.12,676.8,3790.0
11977,2019-07-23T09:54:01+02:00,4394.0,23300.0,15.5,23.1,4.0,24.12,676.8,3868.0
11978,2019-07-23T09:54:02+02:00,4399.0,23300.0,15.5,,4.0,24.12,676.8,3856.0
11979,2019-07-23T09:54:03+02:00,4408.0,23300.0,15.4,23.1,4.0,24.12,676.8,3833.0
11980,2019-07-23T09:54:04+02:00,4419.0,23300.0,15.4,23.1,4.0,24.12,676.8,3775.0
11981,2019-07-23T09:54:05+02:00,4429.0,23300.0,15.4,23.1,4.0,24.12,,3716.0
11982,2019-07-23T09:54:06+02:00,4443.0,23300.0,,23.1,4.0,24.12,676.8,3766.0
11983,2019-07-23T09:54:07+02:00,4453.0,23300.0,15.3,23.2,4.0,24.12,665.0,3831.0
11984,2019-07-23T09:54:08+02:00,4473.0,,15.3,23.1,4.0,24.12,665.0,3801.0
11985,2019-07-23T09:54:09+02:00,4489.0,23300.0,15.3,23.1,4.0,24.12,665.0,3750.0
11986,2019-07-23T09:54:10+02:00,4508.0,23300.0,15.2,,113.0,24.12,665.0,3702.0
11987,2019-07-23T09:54:11+02:00,4531.0,23300.0,15.2,23.1,331.0,24.12,665.0,3805.0
11988,2019-07-23T09:54:12+02:00,4549.0,23300.0,15.2,23.0,365.0,24.12,,3823.0
11989,2019-07-23T09:54:13+02:00,4559.0,23300.0,15.1,23.1,386.0,24.12,665.0,3753.0
11990,2019-07-23T09:54:14+02:00,4567.0,23300.0,,23.1,398.0,24.12,665.0,3750.0
11991,2019-07-23T09:54:15+02:00,4567.0,,15.1,23.1,398.0,24.12,665.0,3802.0
11992,2019-07-23T09:54:16+02:00,4560.0,23300.0,15.0,23.1,386.0,24.12,665.0,3868.0
11993,2019-07-23T09:54:17+02:00,4551.0,23300.0,14.9,,363.0,24.12,665.0,3851.0
11994,2019-07-23T09:54:18+02:00,4532.0,23300.0,14.9,23.0,322.0,24.12,665.0,3820.0
11995,2019-07-23T09:54:19+02:00,4512.0,23300.0,14.9,23.0,11.0,24.12,,3914.0
11996,2019-07-23T09:54:20+02:00,4495.0,23300.0,14.8,23.0,4.0,24.25,665.0,4002.0
11997,2019-07-23T09:54:21+02:00,4479.0,23300.0,,23.1,4.0,24.25,665.0,4065.0
11998,2019-07-23T09:54:22+02:00,4463.0,,14.7,23.0,4.0,24.25,665.0,4069.0
11999,2019-07-23T09:54:23+02:00,4460.0,23300.0,14.6,22.9,4.0,24.25,665.0,3990.0
12000,2019-07-23T09:54:24+02:00,4450.0,23300.0,14.6,,4.0,24.25,665.0,3966.0
12001,2019-07-23T09:54:25+02:00,4444.0,23300.0,14.6,22.9,4.0,24.25,665.0,3900.0
12002,2019-07-23T09:54:26+02:00,4433.0,23300.0,14.6,23.0,4.0,24.25,,3895.0
12003,2019-07-23T09:54:27+02:00,4426.0,23300.0,14.5,23.0,4.0,24.25,665.0,3939.0
12004,2019-07-23T09:54:28+02:00,4420.0,23300.0,,23.0,4.0,24.25,665.0,3886.0
12005,2019-07-23T09:54:29+02:00,4420.0,23300.0,14.4,22.9,4.0,24.25,665.0,3743.0
12006,2019-07-23T09:54:30+02:00,4424.0,,14.3,22.9,4.0,24.25,665.0,3741.0
12007,2019-07-23T09:54:31+02:00,4427.0,23300.0,14.3,,4.0,24.25,665.0,3772.0
12008,2019-07-23T09:54:32+02:00,4427.0,23300.0,14.2,22.9,4.0,24.25,665.0,3727.0
12009,2019-07-23T09:54:33+02:00,4433.0,23300.0,14.2,22.9,4.0,24.25,665.0,3739.0
12010,2019-07-23T09:54:34+02:00,4437.0,23300.0,14.1,22.8,4.0,24.12,,3739.0
12011,2019-07-23T09:54:35+02:00,4445.0,23300.0,,22.8,4.0,24.25,665.0,
12012,2019-07-23T09:54:36+02:00,4451.0,23300.0,14.1,22.9,4.0,24.25,665.0,3770.0
12013,2019-07-23T09:54:37+02:00,4459.0,,14.0,22.8,4.0,24.25,665.0,3795.0
12014,2019-07-23T09:54:38+02:00,4464.0,23300.0,14.0,22.9,4.0,24.25,665.0,3794.0
12015,2019-07-23T09:54:39+02:00,4472.0,23300.0,13.9,,4.0,24.25,665.0,3794.0
12016,2019-07-23T09:54:40+02:00,4482.0,23300.0,13.9,22.9,4.0,24.25,665.0,3816.0
12017,2019-07-23T09:54:41+02:00,4490.0,23300.0,13.9,22.9,4.0,24.25,,3775.0
12018,2019-07-23T09:54:42+02:00,4490.0,23300.0,,22.9,4.0,24.25,665.0,3844.0
12019,2019-07-23T09:54:43+02:00,4497.0,23300.0,13.8,22.9,4.0,24.25,665.0,3827.0
12020,2019-07-23T09:54:44+02:00,4506.0,,13.8,22.9,4.0,24.25,665.0,3827.0
12021,2019-07-23T09:54:45+02:00,4515.0,23300.0,13.8,22.9,4.0,24.25,665.0,3759.0
12022,2019-07-23T09:54:46+02:00,4524.0,23300.0,13.8,,4.0,24.25,665.0,3723.0
12023,2019-07-23T09:54:47+02:00,4530.0,23300.0,13.8,22.8,329.0,24.25,665.0,3882.0
12024,2019-07-23T09:54:48+02:00,4544.0,23300.0,13.8,22.8,351.0,24.25,,3868.0
12025,2019-07-23T09:54:49+02:00,4553.0,23300.0,13.7,22.9,369.0,24.25,665.0,3827.0
12026,2019-07-23T09:54:50+02:00,4553.0,23300.0,,22.8,377.0,24.25,665.0,3820.0
12027,2019-07-23T09:54:51+02:00,4547.0,23300.0,13.7,22.8,372.0,24.25,665.0,3799.0
12028,2019-07-23T09:54:52+02:00,4534.0,,13.6,22.8,352.0,24.25,665.0,3834.0
12029,2019-07-23T09:54:53+02:00,4517.0,23300.0,13.6,,,24.25,665.0,3753.0
12030,2019-07-23T09:54:54+02:00,4496.0,23300.0,13.6,22.8,317.0,24.25,665.0,3772.0
12031,2019-07-23T09:54:55+02:00,,23300.0,13.6,22.8,19.0,24.25,665.0,3789.0
12032,2019-07-23T09:54:56+02:00,4475.0,23300.0,13.6,22.8,4.0,24.25,,3801.0
12033,2019-07-23T09:54:57+02:00,4458.0,23300.0,,22.8,4.0,24.25,665.0,3772.0
12034,2019-07-23T09:54:58+02:00,4445.0,23300.0,13.6,22.8,4.0,24.25,665.0,3777.0
12035,2019-07-23T09:54:59+02:00,4430.0,,13.6,22.8,4.0,24.25,665.0,3796.0
12036,2019-07-23T09:55:00+02:00,4415.0,23300.0,13.6,22.8,4.0,24.25,665.0,3767.0
12037,2019-07-23T09:55:01+02:00,4410.0,23300.0,13.6,,4.0,24.25,665.0,3772.0
12038,2019-07-23T09:55:02+02:00,4401.0,23300.0,13.6,22.8,4.0,24.25,665.0,3838.0
12039,2019-07-23T09:55:03+02:00,4403.0,23300.0,13.6,22.8,4.0,24.37,,3880.0
12040,2019-07-23T09:55:04+02:00,4402.0,23300.0,13.6,22.8,4.0,24.37,665.0,3822.0
12041,2019-07-23T09:55:05+02:00,4402.0,23300.0,,22.8,4.0,24.37,665.0,3806.0
12042,2019-07-23T09:55:06+02:00,4406.0,23300.0,13.6,22.8,4.0,24.37,665.0,3780.0
12043,2019-07-23T09:55:07+02:00,4407.0,,13.5,22.8,4.0,24.37,665.0,3760.0
12044,2019-07-23T09:55:08+02:00,4412.0,23300.0,13.5,,4.0,24.37,665.0,3791.0
12045,2019-07-23T09:55:09+02:00,4420.0,23300.0,13.5,22.8,4.0,24.37,665.0,3802.0
12046,2019-07-23T09:55:10+02:00,4426.0,23300.0,13.5,22.8,4.0,24.25,,3802.0
12047,2019-07-23T09:55:11+02:00,4441.0,23300.0,13.5,22.8,4.0,24.25,665.0,3802.0
12048,2019-07-23T09:55:12+02:00,4442.0,23300.0,,22.7,4.0,24.37,665.0,3820.0
12049,2019-07-23T09:55:13+02:00,4446.0,,13.4,22.8,4.0,24.37,665.0,3819.0
12050,2019-07-23T09:55:14+02:00,4457.0,23300.0,13.5,22.8,4.0,24.25,665.0,3761.0
12051,2019-07-23T09:55:15+02:00,4467.0,23300.0,13.4,,4.0,24.37,676.8,3772.0
12052,2019-07-23T09:55:16+02:00,4474.0,23300.0,13.4,22.8,4.0,24.37,676.8,3758.0
12053,2019-07-23T09:55:17+02:00,4483.0,23300.0,13.4,22.7,181.0,24.37,,3745.0
12054,2019-07-23T09:55:18+02:00,4492.0,23300.0,13.4,22.7,324.0,24.37,676.8,3800.0
12055,2019-07-23T09:55:19+02:00,4499.0,23300.0,,22.7,346.0,24.37,676.8,3794.0
12056,2019-07-23T09:55:20+02:00,4506.0,23300.0,13.4,22.7,363.0,24.37,676.8,3793.0
12057,2019-07-23T09:55:21+02:00,4505.0,,13.4,22.7,368.0,24.37,676.8,3766.0
12058,2019-07-23T09:55:22+02:00,4492.0,23300.0,13.3,22.7,362.0,24.37,676.8,3784.0
12059,2019-07-23T09:55:23+02:00,4487.0,23300.0,13.3,,343.0,24.37,676.8,3810.0
12060,2019-07-23T09:55:24+02:00,4472.0,23300.0,13.3,22.7,298.0,24.37,676.8,3831.0
12061,2019-07-23T09:55:25+02:00,4457.0,23300.0,13.3,22.7,4.0,24.37,,3779.0
12062,2019-07-23T09:55:26+02:00,4441.0,23300.0,,22.7,4.0,24.37,676.8,3799.0
