,Time,Power cooling,Pcooling,Ti,To,Condensator,Tr,Airflow,Pserver
8967,2019-07-17T00:20:49+02:00,270,0,15.1,20.4,4,23.5,676.8,1754
8968,2019-07-17T00:20:50+02:00,269,0,15.1,20.4,4,23.5,676.8,1777
8969,2019-07-17T00:20:51+02:00,269,0,15.2,20.4,4,23.5,,1784
8970,2019-07-17T00:20:52+02:00,269,0,15.3,20.5,4,23.5,676.8,1737
8971,2019-07-17T00:20:53+02:00,269,,15.3,,4,23.5,676.8,1802
8972,2019-07-17T00:20:54+02:00,269,0,15.4,20.5,4,23.5,676.8,1835
8973,2019-07-17T00:20:55+02:00,269,0,,20.6,4,23.5,676.8,1758
8974,2019-07-17T00:20:56+02:00,269,0,15.6,20.6,4,23.5,676.8,1766
8975,2019-07-17T00:20:57+02:00,270,0,15.6,20.6,4,23.5,665,1748
8976,2019-07-17T00:20:58+02:00,269,0,15.7,20.5,4,23.5,665,1730
8977,2019-07-17T00:20:59+02:00,269,0,15.8,20.6,4,23.5,,1751
8978,2019-07-17T00:21:00+02:00,269,0,15.9,,,23.5,665,1733
8979,2019-07-17T00:21:01+02:00,270,,16,20.6,4,23.5,665,1715
8980,2019-07-17T00:21:02+02:00,269,0,,20.6,4,23.5,665,1680
8981,2019-07-17T00:21:03+02:00,269,0,16.1,20.6,4,23.5,665,1629
8982,2019-07-17T00:21:04+02:00,270,0,16.1,20.6,4,23.5,665,1685
8983,2019-07-17T00:21:05+02:00,269,0,16.2,20.6,4,23.5,665,1711
8984,2019-07-17T00:21:06+02:00,269,0,16.3,20.6,4,23.5,,1737
8985,2019-07-17T00:21:07+02:00,270,0,16.4,,4,23.5,665,1668
8986,2019-07-17T00:21:08+02:00,269,,16.4,20.6,4,23.5,665,1682
8987,2019-07-17T00:21:09+02:00,268,0,16.6,20.6,4,23.5,665,1712
8988,2019-07-17T00:21:10+02:00,269,0,,20.6,4,23.5,665,1767
8989,2019-07-17T00:21:11+02:00,270,0,16.7,20.6,4,23.5,665,1762
8990,2019-07-17T00:21:12+02:00,268,0,16.7,20.6,4,23.5,665,1723
8991,2019-07-17T00:21:13+02:00,270,0,16.8,20.6,4,23.5,,1737
8992,2019-07-17T00:21:14+02:00,269,0,16.8,20.6,4,23.5,676.8,1784
8993,2019-07-17T00:21:15+02:00,269,,16.9,,4,23.5,676.8,1777
8994,2019-07-17T00:21:16+02:00,269,0,17.1,20.6,4,23.5,676.8,1753
8995,2019-07-17T00:21:17+02:00,269,0,,20.6,4,23.5,676.8,1800
8996,2019-07-17T00:21:18+02:00,269,0,17.1,20.6,4,23.5,676.8,1798
8997,2019-07-17T00:21:19+02:00,269,0,17.2,20.6,4,23.5,676.8,1741
8998,2019-07-17T00:21:20+02:00,269,0,17.2,20.6,4,23.5,676.8,1705
8999,2019-07-17T00:21:21+02:00,269,0,17.2,20.7,4,23.5,,1747
9000,2019-07-17T00:21:22+02:00,269,0,17.3,,4,23.5,688.6,1768
9001,2019-07-17T00:21:23+02:00,270,,17.3,20.7,4,23.38,688.6,1671
9002,2019-07-17T00:21:24+02:00,270,0,17.4,20.7,4,23.5,688.6,1681
9003,2019-07-17T00:21:25+02:00,270,0,,20.7,4,23.5,688.6,1703
9004,2019-07-17T00:21:26+02:00,,0,17.4,20.7,4,23.38,688.6,1739
9005,2019-07-17T00:21:27+02:00,269,0,17.5,20.7,4,23.5,688.6,1761
9006,2019-07-17T00:21:28+02:00,269,0,17.6,20.7,4,23.5,,1694
9007,2019-07-17T00:21:29+02:00,269,0,17.6,20.7,4,23.5,688.6,1688
9008,2019-07-17T00:21:30+02:00,269,,17.7,,4,23.38,688.6,1727
9009,2019-07-17T00:21:31+02:00,269,0,17.7,20.8,4,23.38,688.6,1707
9010,2019-07-17T00:21:32+02:00,269,0,,20.7,4,23.38,688.6,1785
9011,2019-07-17T00:21:33+02:00,269,0,17.8,20.7,4,23.38,688.6,1760
9012,2019-07-17T00:21:34+02:00,270,0,17.8,20.7,4,23.38,688.6,1745
9013,2019-07-17T00:21:35+02:00,268,0,17.9,20.8,4,23.38,,1741
9014,2019-07-17T00:21:36+02:00,269,0,17.9,20.7,4,23.38,688.6,1689
9015,2019-07-17T00:21:37+02:00,269,,17.9,,4,23.5,688.6,1752
9016,2019-07-17T00:21:38+02:00,269,0,18,20.7,4,23.38,688.6,1752
9017,2019-07-17T00:21:39+02:00,269,0,,20.7,4,23.5,688.6,1714
9018,2019-07-17T00:21:40+02:00,269,0,18.1,20.7,4,23.5,688.6,1802
9019,2019-07-17T00:21:41+02:00,269,0,18.1,20.8,4,23.5,688.6,1795
9020,2019-07-17T00:21:42+02:00,269,0,18.1,20.8,4,23.5,688.6,1840
9021,2019-07-17T00:21:43+02:00,269,0,18.2,20.8,4,23.5,,1818
9022,2019-07-17T00:21:44+02:00,269,,18.2,,4,23.5,688.6,1750
9023,2019-07-17T00:21:45+02:00,270,0,18.3,20.8,4,23.5,676.8,1826
9024,2019-07-17T00:21:46+02:00,269,0,18.3,20.8,4,23.5,676.8,1754
9025,2019-07-17T00:21:47+02:00,269,0,,20.9,4,23.5,676.8,1747
9026,2019-07-17T00:21:48+02:00,269,0,18.3,20.8,4,23.5,676.8,1767
9027,2019-07-17T00:21:49+02:00,270,0,18.4,20.8,4,23.5,676.8,1690
9028,2019-07-17T00:21:50+02:00,269,0,18.4,20.8,4,23.5,,
9029,2019-07-17T00:21:51+02:00,270,0,18.4,20.8,4,23.5,676.8,1685
9030,2019-07-17T00:21:52+02:00,269,,18.4,,4,23.5,676.8,1699
9031,2019-07-17T00:21:53+02:00,269,0,18.6,20.8,4,23.5,676.8,1765
9032,2019-07-17T00:21:54+02:00,269,0,,20.8,4,23.5,676.8,1704
9033,2019-07-17T00:21:55+02:00,269,0,18.6,20.9,4,23.5,676.8,1688
9034,2019-07-17T00:21:56+02:00,269,0,18.6,20.8,4,23.5,676.8,1678
9035,2019-07-17T00:21:57+02:00,269,0,18.6,20.8,4,23.5,,1751
9036,2019-07-17T00:21:58+02:00,270,0,18.6,20.9,4,23.5,688.6,1763
9037,2019-07-17T00:21:59+02:00,269,,18.7,,4,23.5,688.6,1667
9038,2019-07-17T00:22:00+02:00,270,0,18.7,20.9,4,23.5,688.6,1711
9039,2019-07-17T00:22:01+02:00,269,0,,20.9,4,23.5,676.8,1712
9040,2019-07-17T00:22:02+02:00,269,0,18.8,21,,23.5,676.8,1781
9041,2019-07-17T00:22:03+02:00,270,0,18.8,20.9,4,23.5,676.8,1735
9042,2019-07-17T00:22:04+02:00,270,0,18.8,21,4,23.5,,1784
9043,2019-07-17T00:22:05+02:00,269,0,18.8,20.9,4,23.5,676.8,1759
9044,2019-07-17T00:22:06+02:00,270,,18.8,,4,23.5,676.8,1793
9045,2019-07-17T00:22:07+02:00,269,0,18.8,20.9,4,23.5,676.8,1758
9046,2019-07-17T00:22:08+02:00,269,0,18.8,20.9,4,23.5,676.8,1797
9047,2019-07-17T00:22:09+02:00,269,0,,20.9,4,23.5,676.8,1837
9048,2019-07-17T00:22:10+02:00,269,0,18.9,20.9,4,23.5,676.8,1779
9049,2019-07-17T00:22:11+02:00,269,0,19,20.9,4,23.5,676.8,1733
9050,2019-07-17T00:22:12+02:00,269,0,19,20.9,4,23.5,,1765
9051,2019-07-17T00:22:13+02:00,269,,19,,4,23.5,676.8,1744
9052,2019-07-17T00:22:14+02:00,270,0,19,20.9,4,23.5,688.6,1752
9053,2019-07-17T00:22:15+02:00,269,0,19.1,20.9,4,23.5,688.6,1700
9054,2019-07-17T00:22:16+02:00,270,0,,20.9,4,23.5,688.6,1716
9055,2019-07-17T00:22:17+02:00,270,0,19.1,21,4,23.5,688.6,1741
9056,2019-07-17T00:22:18+02:00,269,0,19.1,21,4,23.5,688.6,1729
9057,2019-07-17T00:22:19+02:00,269,0,19.1,21,4,23.5,,1773
9058,2019-07-17T00:22:20+02:00,269,0,19.2,21,4,23.5,688.6,1686
9059,2019-07-17T00:22:21+02:00,269,,19.2,,4,23.5,688.6,1727
9060,2019-07-17T00:22:22+02:00,269,0,19.2,21,4,23.5,688.6,1761
9061,2019-07-17T00:22:23+02:00,269,0,,20.9,4,23.5,688.6,1745
9062,2019-07-17T00:22:24+02:00,269,0,19.2,21,4,23.5,688.6,1746
9063,2019-07-17T00:22:25+02:00,269,0,19.2,21,4,23.5,688.6,1660
9064,2019-07-17T00:22:26+02:00,270,0,19.3,21.1,4,23.5,,1754
9065,2019-07-17T00:22:27+02:00,,0,19.3,21,4,23.5,688.6,1742
9066,2019-07-17T00:22:28+02:00,269,,19.3,,4,23.5,688.6,1824
9067,2019-07-17T00:22:29+02:00,269,0,19.3,21,4,23.5,688.6,1803
9068,2019-07-17T00:22:30+02:00,269,0,,21,4,23.5,688.6,1764
9069,2019-07-17T00:22:31+02:00,269,0,19.3,21,4,23.5,688.6,1748
9070,2019-07-17T00:22:32+02:00,269,0,19.4,21,4,23.5,688.6,1751
9071,2019-07-17T00:22:33+02:00,269,0,19.4,21,4,23.5,688.6,1771
9072,2019-07-17T00:22:34+02:00,269,0,19.4,21,4,23.5,,1783
9073,2019-07-17T00:22:35+02:00,269,0,19.5,,4,23.5,688.6,1688
9074,2019-07-17T00:22:36+02:00,269,,19.5,21,4,23.5,688.6,1696
9075,2019-07-17T00:22:37+02:00,269,0,19.6,21,4,23.5,688.6,1698
9076,2019-07-17T00:22:38+02:00,269,0,,21,4,23.5,676.8,1677
9077,2019-07-17T00:22:39+02:00,269,0,19.6,21,4,23.5,676.8,1752
9078,2019-07-17T00:22:40+02:00,269,0,19.6,21,4,23.5,676.8,1702
9079,2019-07-17T00:22:41+02:00,269,0,19.6,21.1,4,23.5,,1716
9080,2019-07-17T00:22:42+02:00,269,0,19.6,,4,23.5,676.8,1803
9081,2019-07-17T00:22:43+02:00,269,,19.6,21.1,4,23.5,676.8,1780
9082,2019-07-17T00:22:44+02:00,269,0,19.7,21.1,4,23.5,676.8,1793
9083,2019-07-17T00:22:45+02:00,269,0,,21.1,4,23.5,676.8,1784
9084,2019-07-17T00:22:46+02:00,269,0,19.7,21.1,4,23.5,665,1764
9085,2019-07-17T00:22:47+02:00,269,0,19.7,21.1,4,23.5,665,1799
9086,2019-07-17T00:22:48+02:00,270,0,19.7,21.1,4,23.5,,1659
9087,2019-07-17T00:22:49+02:00,270,0,19.7,21.1,4,23.5,665,
9088,2019-07-17T00:22:50+02:00,269,0,19.7,,4,23.5,676.8,1703
9089,2019-07-17T00:22:51+02:00,269,,19.7,21.1,4,23.5,676.8,1774
9090,2019-07-17T00:22:52+02:00,269,0,19.8,21.1,4,23.38,676.8,1812
9091,2019-07-17T00:22:53+02:00,269,0,,21.1,4,23.5,676.8,1782
9092,2019-07-17T00:22:54+02:00,269,0,19.8,21.1,4,23.5,676.8,1825
9093,2019-07-17T00:22:55+02:00,269,0,19.8,21.2,4,23.5,676.8,1797
9094,2019-07-17T00:22:56+02:00,270,0,19.8,21.1,4,23.5,,1703
9095,2019-07-17T00:22:57+02:00,269,0,19.8,,4,23.5,676.8,1738
9096,2019-07-17T00:22:58+02:00,269,,19.8,21.1,4,23.5,676.8,1704
9097,2019-07-17T00:22:59+02:00,270,0,19.8,21.1,4,23.5,676.8,1768
9098,2019-07-17T00:23:00+02:00,269,0,,21.1,4,23.5,676.8,1762
9099,2019-07-17T00:23:01+02:00,269,0,19.9,21.1,4,23.5,665,1644
9100,2019-07-17T00:23:02+02:00,269,0,19.9,21.1,4,23.5,665,1678
9101,2019-07-17T00:23:03+02:00,269,0,19.9,21.2,4,23.5,,1726
9102,2019-07-17T00:23:04+02:00,270,0,19.9,,,23.5,665,1710
9103,2019-07-17T00:23:05+02:00,269,,19.9,21.2,4,23.5,665,1742
9104,2019-07-17T00:23:06+02:00,269,0,19.9,21.2,4,23.5,665,1674
9105,2019-07-17T00:23:07+02:00,269,0,,21.2,4,23.5,665,1690
9106,2019-07-17T00:23:08+02:00,269,0,19.9,21.2,4,23.5,665,1716
9107,2019-07-17T00:23:09+02:00,269,0,19.9,21.2,4,23.5,665,1778
9108,2019-07-17T00:23:10+02:00,269,0,20,21.2,4,23.5,,1790
9109,2019-07-17T00:23:11+02:00,269,0,20,21.2,4,23.5,665,1691
9110,2019-07-17T00:23:12+02:00,261,,20,,4,23.5,665,1691
9111,2019-07-17T00:23:13+02:00,193,0,20.1,21.2,4,23.5,665,1727
9112,2019-07-17T00:23:14+02:00,174,0,20.1,21.2,4,23.5,641.8,1761
9113,2019-07-17T00:23:15+02:00,194,0,,21.2,4,23.5,641.8,1798
9114,2019-07-17T00:23:16+02:00,202,0,20.1,21.2,4,23.5,641.8,1791
9115,2019-07-17T00:23:17+02:00,208,0,20.1,21.2,4,23.5,641.8,1785
9116,2019-07-17T00:23:18+02:00,208,0,20.1,21.2,4,23.5,,1749
9117,2019-07-17T00:23:19+02:00,209,0,20.1,,4,23.5,641.8,1727
9118,2019-07-17T00:23:20+02:00,209,,20.1,21.2,4,23.5,641.8,1732
9119,2019-07-17T00:23:21+02:00,209,0,20.1,21.2,4,23.5,641.8,1750
9120,2019-07-17T00:23:22+02:00,210,0,,21.2,4,23.5,490.3,1724
9121,2019-07-17T00:23:23+02:00,210,0,20.1,21.3,4,23.5,490.3,1718
9122,2019-07-17T00:23:24+02:00,209,0,20.1,21.3,4,23.5,490.3,1713
9123,2019-07-17T00:23:25+02:00,210,0,20.1,21.3,4,23.5,,1713
9124,2019-07-17T00:23:26+02:00,209,0,20.1,,4,23.5,362,1791
9125,2019-07-17T00:23:27+02:00,210,,20.1,21.3,4,23.5,362,1686
9126,2019-07-17T00:23:28+02:00,,0,20.2,21.3,4,23.5,362,1740
9127,2019-07-17T00:23:29+02:00,209,0,,21.3,4,23.5,362,1708
9128,2019-07-17T00:23:30+02:00,210,0,20.2,21.3,4,23.5,362,1741
9129,2019-07-17T00:23:31+02:00,210,0,20.2,21.4,4,23.5,362,1722
9130,2019-07-17T00:23:32+02:00,210,0,20.2,21.3,4,23.5,362,1715
9131,2019-07-17T00:23:33+02:00,210,0,20.2,21.3,4,23.5,,1805
9132,2019-07-17T00:23:34+02:00,210,0,20.2,,4,23.5,362,1759
9133,2019-07-17T00:23:35+02:00,209,,20.2,21.3,4,23.5,362,1730
9134,2019-07-17T00:23:36+02:00,210,0,20.2,21.3,4,23.5,362,1722
9135,2019-07-17T00:23:37+02:00,210,0,,21.3,4,23.5,362,1701
9136,2019-07-17T00:23:38+02:00,210,0,20.2,21.3,4,23.5,362,1804
9137,2019-07-17T00:23:39+02:00,210,0,20.2,21.4,4,23.5,362,1783
9138,2019-07-17T00:23:40+02:00,210,0,20.2,21.4,4,23.5,,1770
9139,2019-07-17T00:23:41+02:00,210,,20.2,,4,23.5,362,1806
9140,2019-07-17T00:23:42+02:00,210,0,20.2,21.4,4,23.5,362,1744
9141,2019-07-17T00:23:43+02:00,210,0,20.2,21.4,4,23.5,362,1724
9142,2019-07-17T00:23:44+02:00,210,0,,21.4,4,23.5,362,1752
9143,2019-07-17T00:23:45+02:00,210,0,20.2,21.4,4,23.5,362,1744
9144,2019-07-17T00:23:46+02:00,209,0,20.2,21.4,4,23.5,362,1776
9145,2019-07-17T00:23:47+02:00,210,0,20.2,21.4,4,23.5,,1684
9146,2019-07-17T00:23:48+02:00,210,0,20.2,21.5,4,23.5,362,1661
9147,2019-07-17T00:23:49+02:00,210,,20.2,,4,23.5,362,
9148,2019-07-17T00:23:50+02:00,210,0,20.2,21.5,4,23.5,373.3,1719
9149,2019-07-17T00:23:51+02:00,210,0,,21.5,4,23.5,373.3,1743
9150,2019-07-17T00:23:52+02:00,210,0,20.2,21.4,4,23.5,373.3,1690
9151,2019-07-17T00:23:53+02:00,210,0,20.2,21.5,4,23.5,373.3,1704
9152,2019-07-17T00:23:54+02:00,210,0,20.2,21.6,4,23.5,373.3,1740
9153,2019-07-17T00:23:55+02:00,210,0,20.2,21.6,4,23.5,,1720
9154,2019-07-17T00:23:56+02:00,210,0,20.2,,4,23.5,373.3,1778
9155,2019-07-17T00:23:57+02:00,210,,20.2,21.6,4,23.5,373.3,1724
9156,2019-07-17T00:23:58+02:00,210,0,20.2,21.6,4,23.5,373.3,1752
9157,2019-07-17T00:23:59+02:00,210,0,,21.6,4,23.5,373.3,1740
9158,2019-07-17T00:24:00+02:00,210,0,20.2,21.7,4,23.5,373.3,1770
9159,2019-07-17T00:24:01+02:00,210,0,20.2,21.7,4,23.5,373.3,1751
9160,2019-07-17T00:24:02+02:00,210,0,20.3,21.7,4,23.5,,1790
9161,2019-07-17T00:24:03+02:00,210,0,20.3,21.7,4,23.5,362,1755
9162,2019-07-17T00:24:04+02:00,209,,20.3,,4,23.5,362,1754
9163,2019-07-17T00:24:05+02:00,210,0,20.3,21.7,4,23.5,362,1749
9164,2019-07-17T00:24:06+02:00,222,0,,21.7,4,23.5,362,1765
9165,2019-07-17T00:24:07+02:00,236,0,20.3,21.7,4,23.5,362,1733
9166,2019-07-17T00:24:08+02:00,240,0,20.3,21.7,4,23.5,362,1724
9167,2019-07-17T00:24:09+02:00,240,0,20.3,21.7,,23.5,,1761
9168,2019-07-17T00:24:10+02:00,240,0,20.4,21.7,4,23.5,362,1750
9169,2019-07-17T00:24:11+02:00,240,,20.4,,4,23.5,362,1729
9170,2019-07-17T00:24:12+02:00,240,0,20.3,21.7,4,23.5,362,1704
9171,2019-07-17T00:24:13+02:00,239,0,,21.8,4,23.5,362,1678
9172,2019-07-17T00:24:14+02:00,1039,0,20.3,21.8,4,23.5,362,1771
9173,2019-07-17T00:24:15+02:00,4858,0,20.3,21.8,4,23.5,362,1772
9174,2019-07-17T00:24:16+02:00,5851,12800,20.4,21.8,4,23.5,,1750
9175,2019-07-17T00:24:17+02:00,6137,12800,20.4,21.8,4,23.5,362,1701
9176,2019-07-17T00:24:18+02:00,6264,15900,20.4,,4,23.5,362,1697
9177,2019-07-17T00:24:19+02:00,6444,,20.4,21.8,4,23.5,362,1746
9178,2019-07-17T00:24:20+02:00,6613,15900,20.4,21.8,4,23.5,362,1820
9179,2019-07-17T00:24:21+02:00,6784,16300,,21.8,4,23.5,362,1750
9180,2019-07-17T00:24:22+02:00,6952,28200,20.3,21.8,4,23.5,513.5,1764
9181,2019-07-17T00:24:23+02:00,7076,28200,20.3,21.8,4,23.5,513.5,1693
9182,2019-07-17T00:24:24+02:00,7062,31700,20.3,21.9,4,23.5,,1724
9183,2019-07-17T00:24:25+02:00,6732,31700,20.2,,4,23.5,513.5,1764
9184,2019-07-17T00:24:26+02:00,6371,,20.2,21.9,4,23.5,676.8,1814
9185,2019-07-17T00:24:27+02:00,,30900,20,21.9,4,23.62,676.8,1804
9186,2019-07-17T00:24:28+02:00,5614,27000,,21.9,4,23.5,676.8,1792
9187,2019-07-17T00:24:29+02:00,5214,27000,19.9,21.9,4,23.5,676.8,1784
9188,2019-07-17T00:24:30+02:00,4810,24400,19.8,21.8,4,23.62,676.8,1779
9189,2019-07-17T00:24:31+02:00,4408,24400,19.7,21.8,4,23.5,,1710
9190,2019-07-17T00:24:32+02:00,4144,23700,19.7,21.8,4,23.5,676.8,1729
9191,2019-07-17T00:24:33+02:00,4093,,19.6,,4,23.5,676.8,1737
9192,2019-07-17T00:24:34+02:00,4062,23700,19.4,21.8,4,23.62,676.8,1680
9193,2019-07-17T00:24:35+02:00,4039,23400,19.2,21.8,4,23.62,676.8,1707
9194,2019-07-17T00:24:36+02:00,4020,23300,,21.8,4,23.5,676.8,1648
9195,2019-07-17T00:24:37+02:00,3997,23300,19,21.8,4,23.5,676.8,1672
9196,2019-07-17T00:24:38+02:00,3986,23300,18.9,21.8,4,23.62,665,1743
9197,2019-07-17T00:24:39+02:00,3979,23300,18.8,21.7,4,23.62,,1686
9198,2019-07-17T00:24:40+02:00,3970,23300,18.6,,4,23.5,665,1738
9199,2019-07-17T00:24:41+02:00,3965,,18.5,21.7,4,23.5,665,1731
9200,2019-07-17T00:24:42+02:00,3959,23300,18.2,21.7,4,23.5,665,1738
9201,2019-07-17T00:24:43+02:00,3958,23300,,21.7,4,23.5,665,1782
9202,2019-07-17T00:24:44+02:00,3961,23300,18.1,21.7,4,23.5,665,1736
9203,2019-07-17T00:24:45+02:00,3962,23300,17.9,21.7,4,23.5,665,1805
9204,2019-07-17T00:24:46+02:00,3966,23300,17.8,21.7,4,23.5,,1794
9205,2019-07-17T00:24:47+02:00,3971,23300,17.7,21.7,4,23.5,676.8,1708
9206,2019-07-17T00:24:48+02:00,3974,,17.6,,4,23.5,676.8,1737
9207,2019-07-17T00:24:49+02:00,3983,23300,17.4,21.6,4,23.5,676.8,
9208,2019-07-17T00:24:50+02:00,3991,23300,,21.6,4,23.5,676.8,1804
9209,2019-07-17T00:24:51+02:00,3996,23300,17.3,21.6,4,23.5,676.8,1779
9210,2019-07-17T00:24:52+02:00,4005,23300,17.2,21.6,4,23.5,676.8,1777
9211,2019-07-17T00:24:53+02:00,4015,23300,17.1,21.6,4,23.5,676.8,1741
9212,2019-07-17T00:24:54+02:00,4022,23300,16.9,21.6,4,23.5,,1744
9213,2019-07-17T00:24:55+02:00,4033,23300,16.9,,4,23.5,676.8,1760
9214,2019-07-17T00:24:56+02:00,4042,,16.8,21.6,4,23.5,676.8,1737
9215,2019-07-17T00:24:57+02:00,4049,23300,16.7,21.5,4,23.5,676.8,1729
9216,2019-07-17T00:24:58+02:00,4061,23300,,21.5,4,23.5,665,1696
9217,2019-07-17T00:24:59+02:00,4070,23300,16.6,21.4,4,23.5,665,1649
9218,2019-07-17T00:25:00+02:00,4078,23300,16.5,21.4,4,23.5,665,1661
9219,2019-07-17T00:25:01+02:00,4088,23300,16.4,21.4,4,23.5,,1716
9220,2019-07-17T00:25:02+02:00,4097,23300,16.3,,4,23.5,665,1717
9221,2019-07-17T00:25:03+02:00,4108,,16.2,21.4,4,23.5,676.8,1719
9222,2019-07-17T00:25:04+02:00,4117,23300,,21.4,4,23.5,676.8,1706
